run_timestamp_utc,y_slope,y_intercept,y_max_residual_microrad,y_max_residual_pixels,y_std_residual_microrad,y_labels_used,y_slope_fallback_used,y_slope_history_median,x_start_utc,x_end_utc,x_span_hours,title_psm_used,plot_bbox,column_coverage,rows_raw,rows_after_outlier_filter,rows_dropped_outlier,rows_dropped_rate,columns_dropped_width,rows_appended,frame_offset_microrad,frame_overlap_buckets
2026-04-22T21:58:48.211831+00:00,-0.6249999999999999,91.87500000000003,5.684341886080802e-14,9.094947017729284e-14,4.548180334495824e-14,6,False,-0.6249999999999998,2024-12-22T10:00:00.000000,2026-04-22T21:46:38.000000,11675.7772,psm6,75|20|826|245,0.9760319573901465,684,664,20,0,49,664,0.0,0
2026-04-23T00:35:30.909708+00:00,-0.6249999999999999,91.87499999999999,1.4210854715202004e-14,2.273736754432321e-14,9.048664417466833e-15,6,False,-0.6249999999999999,2024-12-22T10:00:00.000000,2026-04-23T00:22:43.000000,11678.3786,7,0.8226886423666165,1.1717411637482116,psm7,75|20|826|245,0.9786950732356857,686,665,21,0,49,665,-4.263256414560601e-14,661
2026-04-23T12:36:54.509506+00:00,-0.6249999999999999,91.87500000000003,5.684341886080802e-14,9.094947017729284e-14,4.548180334495824e-14,6,False,-0.6249999999999999,2024-12-22T10:00:00.000000,2026-04-23T12:29:00.000000,11690.4833,7,0.5201766679087977,1.575382540505549,psm7,75|20|826|245,0.9826897470039947,695,678,17,0,43,678,0.0,553
2026-04-24T12:36:37.118137+00:00,-0.6249999999999999,91.875,2.842170943040401e-14,4.547473508864642e-14,1.8437492685280958e-14,6,False,-0.6249999999999999,2024-12-22T10:00:00.000000,2026-04-24T12:28:21.000000,11714.4725,7,0.8845152865485644,1.6218376457040875,psm7,75|20|826|245,0.9760319573901465,687,666,21,0,46,666,-2.842170943040401e-14,651
2026-04-25T12:27:34.045094+00:00,-0.6249999999999999,91.875,2.842170943040401e-14,4.547473508864642e-14,1.8437492685280958e-14,6,False,-0.6249999999999999,2024-12-22T10:00:00.000000,2026-04-25T12:26:49.000000,11738.4469,7,1.0290448937634638,1.6925427315700172,psm7,75|20|826|245,0.9813581890812251,693,674,19,0,44,674,-2.842170943040401e-14,668
